campus,level,page,url,section,context,table_label,divider,item,student_type,cohort_year,cohort_rule,unit,amount,amount_text,column,program,applies_to,annual_at_30_credits
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Dental Hygiene,international,2020,or_earlier,per_credit,1591.15,"$1,591.15",International per-credit rate (commenced in 2020W or earlier)3,Dental Hygiene,,47734.5
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,"Design in Architecture, Landscape Architecture and Urbanism",international,2026,or_later,per_credit,1746.98,"$1,746.98",International per-credit rate (commenced in 2026S or later)2,"Design in Architecture, Landscape Architecture and Urbanism",,52409.4
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,"Design in Architecture, Landscape Architecture and Urbanism",international,2025,exactly,per_credit,1730.18,"$1,730.18",International per-credit rate (commence in 2025S or 2025W)3,"Design in Architecture, Landscape Architecture and Urbanism",,51905.4
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,"Design in Architecture, Landscape Architecture and Urbanism",international,2024,exactly,per_credit,1697.22,"$1,697.22",International per-credit rate (commenced in 2024S or 2024W)3,"Design in Architecture, Landscape Architecture and Urbanism",,50916.6
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,"Design in Architecture, Landscape Architecture and Urbanism",international,2023,exactly,per_credit,1664.88,"$1,664.88",International per-credit rate (commenced in 2023S or 2023W)3,"Design in Architecture, Landscape Architecture and Urbanism",,49946.4
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,"Design in Architecture, Landscape Architecture and Urbanism",international,2022,exactly,per_credit,1633.17,"$1,633.17",International per-credit rate (commenced in 2022S or 2022W)3,"Design in Architecture, Landscape Architecture and Urbanism",,48995.1
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,"Design in Architecture, Landscape Architecture and Urbanism",international,2021,exactly,per_credit,1601.76,"$1,601.76",International per-credit rate (commenced in 2021S or 2021W)3,"Design in Architecture, Landscape Architecture and Urbanism",,48052.8
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,"Design in Architecture, Landscape Architecture and Urbanism",international,2020,or_earlier,per_credit,1570.95,"$1,570.95",International per-credit rate (commenced in 2020W or earlier)3,"Design in Architecture, Landscape Architecture and Urbanism",,47128.5
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Environmental Design,international,2026,or_later,per_credit,1720.94,"$1,720.94",International per-credit rate (commenced in 2026S or later)2,Environmental Design,,51628.2
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Environmental Design,international,2025,exactly,per_credit,1704.39,"$1,704.39",International per-credit rate (commence in 2025S or 2025W)3,Environmental Design,,51131.7
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Environmental Design,international,2024,exactly,per_credit,1671.92,"$1,671.92",International per-credit rate (commenced in 2024S or 2024W)3,Environmental Design,,50157.6
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Environmental Design,international,2023,exactly,per_credit,1640.07,"$1,640.07",International per-credit rate (commenced in 2023S or 2023W)3,Environmental Design,,49202.1
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Environmental Design,international,2022,exactly,per_credit,1608.83,"$1,608.83",International per-credit rate (commenced in 2022S or 2022W)3,Environmental Design,,48264.9
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Environmental Design,international,2021,exactly,per_credit,1577.89,"$1,577.89",International per-credit rate (commenced in 2021S or 2021W)3,Environmental Design,,47336.7
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Environmental Design,international,2020,or_earlier,per_credit,1547.57,"$1,547.57",International per-credit rate (commenced in 2020W or earlier)3,Environmental Design,,46427.1
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Fine Arts,international,2026,or_later,per_credit,1717.68,"$1,717.68",International per-credit rate (commenced in 2026S or later)2,Fine Arts,,51530.4
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Fine Arts,international,2025,exactly,per_credit,1701.16,"$1,701.16",International per-credit rate (commence in 2025S or 2025W)3,Fine Arts,,51034.8
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Fine Arts,international,2024,exactly,per_credit,1668.76,"$1,668.76",International per-credit rate (commenced in 2024S or 2024W)3,Fine Arts,,50062.8
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Fine Arts,international,2023,exactly,per_credit,1636.98,"$1,636.98",International per-credit rate (commenced in 2023S or 2023W)3,Fine Arts,,49109.4
vancouver,undergraduate,Undergraduate,https://vancouver.calendar.ubc.ca/fees/tuition-fees/undergraduate,International Students,[],,,Fine Arts,international,2022,exactly,per_credit,1605.8,"$1,605.80",International per-credit rate (commenced in 2022S or 2022W)3,Fine Arts,,48174.0
